title,contents,date
오마의탑 깨라고 만든거냐 누구 명장 지르냐,우리서버 10위권들 160층때다 평민들은 어쩌냐 ㅡㅡ 탱커들은 늬미 그림의 떡 이네 ,2019. 4. 18. 목요일 19:08
각성3차한방패키지좀 상점에서살수있게해주세요,제발,2019. 4. 18. 목요일 18:52
정예던전 각 던전 자동진행 안돼나요,정예던전 엘프유1층부터 각 던전 자동전투 진행 하게할수없나요,2019. 4. 18. 목요일 17:13
초월의돌,제가오늘 이벤트로 초월의 돌을 받았는데 ,2019. 4. 18. 목요일 16:09
블랙베어 소환석 쿠쿠린으로 전환되게 해주쇼요,블랙베어 이미 만땅 30랩인데  쓸모도 없고,2019. 4. 18. 목요일 15:07
이벤트출석부 안떠서 보상을 못받아요,이벤트출석부 16일부터인데 안떠서 보상못받다가 오늘 지우고 다시깔아서 1일차부터 받는중인데 3일출석 다 했으니 보상 3일치 주세요,2019. 4. 18. 목요일 13:58
*새끼들아 진짜 적당히 해라 ***새끼들아,일좀해라 *새끼들아 이제 막판이라고 일안하냐 **새끼들아 ,2019. 4. 18. 목요일 12:27
엘릭서정수 약초 스위칭건의요,안녕하세요,2019. 4. 18. 목요일 10:32
명전관련하여...,저 스톰유저입니다.,2019. 4. 18. 목요일 02:26
그리고 행운상자 끝났으면 티켓을 팔수있게 하던가 가져가던가18 것들아,일좀하고 돈을 바래라 한심한 새끼들아,2019. 4. 18. 목요일 01:29
엿이나먹어,왜냐구? 니들이 더잘알거 아니냐 ,2019. 4. 18. 목요일 00:30
오르펜,오르펜을 좀하향을 해주시든 투력제한을 해주시든 좀 조취좀해주세요,2019. 4. 17. 수요일 23:35
오르펜 버그,발라카스서버 9채 오르펜 리셋은됩니다.ㅡㅡ,2019. 4. 17. 수요일 23:27
시련의동굴 3층 채널수좀 늘립시다.,1채널만 있다보니 개돼지들 우리가 따로 없소이다.  사람은 50명인데 몹은 30마리 정도 되겠군요,2019. 4. 17. 수요일 20:46
도대체 운영진들은 머하십니까,지금 돈마니 쓴 사람은 바주기식입니까?허구헌날 남비방에 온갖 입에 담지도 못할말로 도배질하는 그랑카인 최고 양아치 자긔는 몇번을신고해도 아무조치를 안취하시는 이유가 머죠?전 한마디햇다고 바로 채금 시키고 이거 더럽고 치사해서 이게임 하려는 사람 잇겟 사람 잇겟습니까?조치 취해 주시죠! ,2019. 4. 17. 수요일 19:52
결투장 AI봇,결투장 실템 봇,2019. 4. 17. 수요일 19:26
유알 분해 되게 해주삼,ㅇ,2019. 4. 17. 수요일 19:22
오르펜이 나왔으니 쟈켄을 오전/오후 타임 2번 잡을 수 있게 바꿉시다,이제 쟈켄도 오전11시에 잡을 수 있게 바꿀때가 된거 같아요,2019. 4. 17. 수요일 17:47
알림창 on/off 기능좀 추가해주세요,1. 혈원 접속알림 on/off,2019. 4. 17. 수요일 17:12
2주년 행사 때 보상 못 받은 사람 구해주세요,2주년때 접었다가 다시 한 사람들 무기랑 갑옷 만이라도 보상해주세요 ㅠㅠ 안그래도 따라 잡기 힘든데 ,2019. 4. 17. 수요일 17:09
오르펜. 자켄 시간변경,오르펜. 자켄 시간을 10시로 변경해주세요,2019. 4. 17. 수요일 13:16
수확,수확 자동으로 해도 퍼팩트 확률로 해주세요.,2019. 4. 17. 수요일 12:53
특성 고유 스킬 패시브 각성 서브,내 계정 케릭 스킬 선택 1한개를 공유한다 ,2019. 4. 17. 수요일 12:26
배틀로얄 포인트 버그,로얄 2회 참가하엿는데 포인트가 전혀 안들어 오네여.,2019. 4. 17. 수요일 12:14
매칭보스,매칭보스   특히  오르펜같은경우는   입장하면  피케이가  않됏으면  좋겟네요2시간  티켓작해서  드가는데  쟁혈에서  쟁만하구  몹을  않잡으니  맨날  허탕 . 2시간  티켓작이  아깝습니다.,2019. 4. 17. 수요일 10:50
아티팩트세트에 2-3개는더장착가능케하던가,따로세트로하던가해라 다이아소비해서사게하더니 셋트몇개장착도못하고 보관만해야하냐고,2019. 4. 17. 수요일 10:50
수확던전퍼펙트,퍼펙트확률10퍼도 안되네요 !  ㅠ  국가대표 양궁도 10점 만점존이 있는데 이건뭐 퍼펙트해서 각성다하려면 10년해도 못할듯,2019. 4. 16. 화요일 21:42
활 너프,"진짜 활 너프 시켜야 한다,, 이건 몹사냥,일대일,때쟁, 이속, 공속 만능캐릭이다,",2019. 4. 16. 화요일 21:12
시험보상,1일차 시험지 제출햇는데 왜 안주시죠?,2019. 4. 16. 화요일 19:32
마프 렌덤상자!!!?,최소 2개부터 시작 합시다.,2019. 4. 16. 화요일 19:31
새로운특성아템처만들지마라,기존것도 다못만들어가골치인데 또나오면어쩌잔거고 ,2019. 4. 16. 화요일 16:49
아가시온 소환해제 할 수 있게 해주세요,소환된 아가시온 소환해제나 하급 아가시온으로 소환할 수 있게 해주세요.,2019. 4. 16. 화요일 16:40
개시베리 *** 쉑기야,야이 시베리 쉐키야 지금 장난하냐 **시키들이 마이쳐묵고 잘살아라 **쉑끼들아 ,2019. 4. 16. 화요일 15:01
탐욕 박스 드랍율 궁금합니다,잘줄땐 잘주고 안줄때는 정말 안주네요 .. 비교가 할정도로 차이가 심해서요 궁금해요 박스드랍율 수준이..,2019. 4. 16. 화요일 12:03
사냥시 아데나 상향해주세요,사냥시  몹이주는 아데나가 너무심각합니다,2019. 4. 16. 화요일 11:34
카드성공확률. 너무하네 88%이상3번도전해두 안되고 욕나옴,정말쓰레기 같은성공확률 욕나오넹  너무한거아닌가요?,2019. 4. 16. 화요일 00:26
배틀로얄,서로아이디.길드명. 안보이게해주셔야지 그냥막싸우지  이게지내들끼리뭉쳐하는게 먼배틀이냐?,2019. 4. 15. 월요일 20:24
21에서 안올라가,축줌. 걍줌 많이 썼는데 그대로 20 ㅋ 케삭합니다. 안해요 ㅋ 아뒤있나보심 ㅋ,2019. 4. 15. 월요일 19:51
단검 거리가 짧아요..,헛방질계속치는데 몬스터한테 앞으로 다가가거나,2019. 4. 15. 월요일 19:26
강화 22강화에서 안올라갔다..실패 연속,유저분들 한데 2년 넘게 돈 했먹음 만족 하잖아..ㅅㅂ,2019. 4. 15. 월요일 17:43
정의모드로 왜 안때려지게 하냐,어둠 왜 정의 모드로 안때려지게 만들었냐 어둠한테 돈 먹었냐?,2019. 4. 15. 월요일 16:39
"신규특성 아이템 나올때 SR등급 무기방어구 선택상자 10개 ,,, 5만5천원에판매해보는건 어떠냐???",5개만 더 줘 인마~~~~~,2019. 4. 15. 월요일 16:01
수확던전 정화의 기운이 깃든 바위 너무 없어요,리젠도안되고 나오는 수량도 너무 적어요,2019. 4. 15. 월요일 15:54
야이 미친 비정상적 종료 뭐냐 짜증나 죽것네 ㅅㅂ,탐욕에서 이러고 몇번을 팅겼는지 아냐 2년넘은게임이 어째 아직도 이따구야,2019. 4. 15. 월요일 14:25
수확던전 정화의 기운이 깃든 바위 다른거보단 없고 리젠 느리고,수확던전 정화의 기운이 깃든 바위 ,2019. 4. 15. 월요일 12:21
"신규,복귀유저들 따라가게 레벨업 정지버튼 만들어주셈","신규,복귀유저들 따라가게 레벨업 정지버튼 만들어주셈",2019. 4. 15. 월요일 11:06
유알 분해가능하게 해주삼,ㅇ,2019. 4. 15. 월요일 11:00
매모기능 추가좀해주세요,중요한사항체크할수있게 노트기능 추가,2019. 4. 15. 월요일 03:14
집혼석레벨업 부동명왕 잡아넣었다.,엘븐 나센 영장중 나센만 딱3개 부족한데 수량다맞춰놨는데.,2019. 4. 14. 일요일 23:52
자동전투 사거리설정,적용이 제대로 안되고 있습니다.,2019. 4. 14. 일요일 19:57
공성전축제,티켓으로 3개의 아이템을 고르는데요,2019. 4. 14. 일요일 18:24
요새/공성 및 영웅악세 건의,현재 공성 및 요새전이 대부분 서버는 활발하지 않을겁니다.,2019. 4. 14. 일요일 16:40
카오 패널티 관련,PC리니지2는 카오가되면 패널티가 있죠..지금 정예던전에 이유없이 사람들 죽이고 다니는 카오가 있는데..사람들 사냥못해서 짜증내고 합니다..왜 이 게임은 이렇게 이유없이 사람죽이는 카오에대한 패널티가 없나요? PC처럼 누적킬수에 따라 전투력이 하향되게 한다던지 하는 카오패널티좀 주세요..,2019. 4. 14. 일요일 15:18
엘리트.학살 특성데미지 똑같이만들어라,얘2개만 뭔데 낮게 설정하고 나머지는 다 똑같이 설정하는거냐??,2019. 4. 14. 일요일 10:54
유알 분해가능하게 해주셈,ㅇㅇ,2019. 4. 14. 일요일 10:50
조또그뤂,조또그룹에  조또땜죽은거같네 나만죽이나?에  겜을못하겟어요  돌아다니며  케릭만 죽여요  대책이필요한거 아닌가요 50번도 넘게  죽은거같네요 시급합니다   대책이,2019. 4. 14. 일요일 08:03
제발 매크로 좀 없애주세요,요제발~~~~ 부탁드려요 일년을 걍 제재 안하고 보기만 합니까 ㅡㅡㅅ,2019. 4. 14. 일요일 00:08
망각의모래 좀 주세요 ㅎㅎ 넘 필요함 ㅜㅜ,제발~~~요 ㅡㅡ,2019. 4. 13. 토요일 22:55
아지트. 의자시스템!,아지트에 의자 도임 해 줘요. 다리아픔,2019. 4. 13. 토요일 20:19
펫 루돌프 다시한번 해주세요,네??ㅜ,2019. 4. 13. 토요일 20:16
스킬북 선택 상자에,신규레어스킬 없는건 패키지 팔아먹기 위함이지?ㅋㅋㅋㅋㅋ적당히해라,2019. 4. 13. 토요일 20:10
해도해도,"진짜징허다,강화",2019. 4. 13. 토요일 20:04
건의합니다. 쟁 이기고 지면 패널티 주세요~(예:상대혈원에공방5%상승),혈맹간에 쟁을 하면 그냥 맹목적인 자존심 싸움이지 뭐가 남는게 없으니 결국 너무 허무 합니다. ,2019. 4. 13. 토요일 17:50
집혼석,페키지 상품으로 살수 있는 집혼패키지 재 구매을 희망합니다 ㅠㅠ,2019. 4. 13. 토요일 16:56
전투덱좀 늘려주세요.,힐러는 전투덱 10개도부족한데 ,2019. 4. 13. 토요일 15:03
유알 분해 가능하게 해주세요,해줘,2019. 4. 13. 토요일 14:37
힐러분들 힐스킬에 대해서,운영자님께,2019. 4. 13. 토요일 12:16
초월업적 관련,"지금은 장비만 카운트 되는데 집혼석, 엘릭서 등 전부 포함해주세요.",2019. 4. 13. 토요일 11:44
아티팩트세트2개는더장착가능케해라,세트두가지로두던가,2019. 4. 13. 토요일 11:43
오만의탑,아무리 요즘 평균투력이 500만 시대라고 해도 어느정도 벨런스는 좀 맞추어 주셔야 하는거 아닌거요,2019. 4. 13. 토요일 09:20
모든 신고 처리 바랍니다.,제가.이게임을 하면서 여럿 욕과 비하발언까지 모든걸 지켜보았는데 앞으로 모든걸 신고 할테니 꼭 운영정책위반이란 문구를 넣어 채금을 걸어주시기 바랍니다. 모든걸 신고 하겠습니다.아,2019. 4. 13. 토요일 07:28
운영정책위반?,또 쓰는데 어떤걸 위반했습니까? 연이 욕입니까?그보다더한 사람들도 많고 욕하는것도 많이 봤는데,2019. 4. 13. 토요일 07:09
채팅 풀어주세요,막무가내로 죽여 귓말로 이유를 물었지만 아무런 대답도 없었고 또 한 다른유저들도 피해를 입어 불만을,2019. 4. 13. 토요일 07:02
패키지 금액 관련 꼭 읽어주세요.,그리고 꼭 상위부서에 보고바랍니다.,2019. 4. 12. 금요일 23:16
탐욕중 섭따로 팅김,탐욕중 섭따로 팅기더만  접하니 시간이 0이됫네요,2019. 4. 12. 금요일 19:24
"사냥,...","화면에서 파장 주변 3 센티미터면 10미터정도 되나요. 그래야 사냥하는, 파티사냥하는 의미를 좀 찾을 수 있지 않을까요. 파티하고도 제자리 외 가까움해도 시야에서 떨러져서 각자 사냥하기 일 수 인데요 이거좀 고쳐볼 의향은 없으시나요. ",2019. 4. 12. 금요일 18:24
오만의탑난이도수정하긴개뿔이다,수정전이나마찬가지구만멀난이도수정한다고한건데장난치냐운영자야,2019. 4. 12. 금요일 18:02
카오에 대해,타혈에서  적대 세력  이라고 하며  케삭 하라는  일창을  계속해서 보냅니다. 저녁에  자사돌려  놓고 자고일어나보니  카오만들어놓고 지금도 케삭 하라는  일창이  계속 해서  옵니다.있던 혈에서  탈 했는데도  계속해서 비웃고  케삭  하라는 뜻으로 보입니다.카오 수치를 낯출수없는데  조치를  취해주시면  감사하겟습니다.,2019. 4. 12. 금요일 17:23
코스튬 계정 이동기능,"예전에 사둔 코스튬을 안쓰는캐릭에서 계정이동 기능있었으면 좋겠습니다..
현금 만원정도에 코스튬계정 이동기능이 있었으면 좋겠습니다 ㅜㅜ",2019. 4. 12. 금요일 15:22
워슬레이어 스킬,워슬레이어 스킬 넉다운뿐인데 극딜하는 스킬쫌 연구해주세요,2019. 4. 12. 금요일 15:21
물약변경하기,물약 꾹눌렀을때 구입하기말고 고급물약 일반물약 변경 돼는거였음 좋겠습니다,2019. 4. 12. 금요일 14:50
텔레포트주문서부족,텔레포트주문서좀수량좀 늘려주세요 부족합니당 ,2019. 4. 12. 금요일 14:38
운영자 오만의탑난의도수정언제하냐고,해보고패치하나 이정도난의도할려면 보조장신구처럼보조무기보조방어구 추가하고해라,2019. 4. 12. 금요일 14:26
유저농락으로 고소못함? 140만아덴준다며, ,2019. 4. 12. 금요일 12:21
오만 패치 언제함?,다음업뎃까지 기다림?,2019. 4. 12. 금요일 10:42
"갤럭시 s10 장비,집혼석 레벨업 튕김",이거 며칠째입니까 안고쳐요?? 메크로 답변만 남기고 그렇게 원하시던 설정창 보여드릴게요 ,2019. 4. 12. 금요일 09:10
영자님 오만탑 5인파티 던전인가요,들어가보고 게임 접어야하나 생각중입니다,2019. 4. 12. 금요일 05:31
코스튬 의상염색,코스튬 의상도 염색가능하게 해주세요.,2019. 4. 12. 금요일 04:58
월간 접속 두배인데 하나만 들어왔네요,월간 접속 두배인데 하나만 들어왔네요,2019. 4. 12. 금요일 00:21
오만탑,오만의탑 이걸 하라고 풀어주신건가요 아님 약올릴려고하신건가요?? 섭1위 인케릭도 153층이 끝인데 이걸 국민투력 유저들보고 깨라고 만들어준건가요~~ 어느분 머리서 나왔는지모르나 이렇게 열라 쎄게해놓고 못하게만들꺼면 하지마세요 성질만 더날꺼같으니깐요.어느정도면 이해하겠는데 이건좀 아닌듯하네요.,2019. 4. 11. 목요일 23:47
명전 다음 시즌 때는  투력이 차이 나는 매칭은 하지 좀 맙시다.,명전 다음 시즌 때는  투력이 차이 나는 매칭은 하지 좀 맙시다.,2019. 4. 11. 목요일 22:41
플워 패시브 스킬 건의합니다, ,2019. 4. 11. 목요일 21:38
덱좀늘려주가,가특성도늘어나 탈리도 다양해 악세도 특성잇고 ,2019. 4. 11. 목요일 21:35
옷갈아입는것도 귀찮다,다망토처럼걍 보유효과가자 ㅋ ㅋ 요놈은 요걸로 저놈은 저걸로,2019. 4. 11. 목요일 21:33
아놔,먼 또 추가장비를 만드나여??가랑이.찢어지것네  인간도 겨우맹그럿고만 하나도 안반갑네.... 현질유도좀 하지마시죠????? 저희같은 소과금유저들은 어찌하라고 증말....너무들하네 그러케 머꾸살기힘든가여??? 유저들 돈 쪽쪽 빨아먹게????????????????그러니 유저들이 한나둘씩 캐릭팔고나가버리지... 다른게임 새로나왓다고 ....ㅉㅉㅉ,2019. 4. 11. 목요일 20:16
오만의탑....깨라고 만든건가.ㅠ,529만...실리엔 템플러입니다..,2019. 4. 11. 목요일 19:55
오만탑에 문제,지금528만  블댄유저입니다  보스도 못보고  죽내요  150층  할때만해도 빡쎄지만  이건 깨지 말라는소리죠  투력들  대비점  생각하고  해주시죠  150층  풀버프에  다하고가면450만에도 깨는게  가능했습니다  이건머  잡몹 한테  몇대마지면  둑내요 버프해도 에효,2019. 4. 11. 목요일 17:46
