title,contents,date
신규 입니다 ! 레볼 5일차 입니다 한번봐주세요 메크로답변일지. 직접답변달지 지켜보겠습니다 얼마나 신규유저 신경쓰는지 다른분들이 지켜봅니다,"리니지2 레볼루션  2주년 여러탬준다해서 
  아는사람들 5명이서 같이시작했습니다
  3300원짜리하나 사구 레드다이아 로 가방도 늘리고
  여러팁 보면서 해보려 했는데  와.. 신규가 따가가기 힘들것같을정도에  기존유저들도 힘들어하는 곡소리가들리내요ㅎㅎㅎㅎ
  3300원 아까운거같아요ㅋㅋㅋㅋ  
  너무재미 있는데 ....  제일많이 본팁이 먼지아십니까???????  관리자님?!   렙업을 하지말래요 ㅎㅎ
  렙업하면 힘들어진다고 ㅎㅎㅎ  이게 말이야방구야ㅋ
  신규 유저라 아무것도 몰라서 하는소린데   물어보면 렙업하지말고 투력올려라 ㅋㅋㅋ
  하... 렙업스타팅?  머 이런거해서 경물다빨았는데ㅋㅋ  하다보니.  * 진짜 사냥을 못하내ㅋㅋ
  약한몹잡고 돈이나벌어야지했는데.
  * 돈을안주내? ㅋㅋ 2아데나..씩주내
  어떻게할까요?   관리자님  전 접을까요???????
  신규유저 잡을껍니까?   아님 접으라고 하실껍니까?
     ",2019. 1. 16. 수요일 00:02
신년대박 보다는,자켄 튕김현상이나 시정해주세요. 들어갔다하면 튕겨서 나오니 미치겠어요. 자켄 티켓만 벌써 몇장째 날렸는데 보상도 없습니까?,2019. 1. 15. 화요일 23:07
참가!,자켄 이벤트퀘는 대채 어케하라는 건가요 안에들어가야 잡던지 말던지 할거아뇨?참나 몇칠째 못들어 가는건지......,2019. 1. 15. 화요일 23:04
-**꼭좀 읽어봐주셨으면합니다**-,"오픈부터 계속 해왔는데 누구하나 건의 하는분이 없더라구요 불편하단말만하구 그래서 제가 건의드립니다
  첫번째 저는 엘더입니다 일단 버프를쓰면 장판색이 몹이 쓰는거랑 유저가쓰는 색이 같습니다 빨강 파랑 이게 적이쓴건지 아군이 쓴건지 구분을 잘못해 다피합니다 엘더가 쓰는 버프도 적이쓴걸로 착각해 다피합니다
  두번째 지도에는 파티원색이 녹색으로 보입니다 공성중에 파티원찾으려면 지도를 전체피구 찾아야하는 불편함이있네요
  세번째 파티원이 사망을했을때 공성중에 못찾습니다 구분이 안되기때문에 부활을 할려구해도 표시가 명확하지 않기때문에 찾지
를 못합니다.. 파티원색이나 죽었을때 무슨표시 눈에띄는 표시라도있었으면 좋겠습니다
  오픈때부터 불편함이었는데 꼭좀 패치해주셨으면합니다",2019. 1. 15. 화요일 09:56
건의합니다,"사냥중 자꾸 죽이고다니는 캐릭들은 뒤지면 렙떨구던 경치떨구던 조치좀 해주세요~
무슨 카오가 몹몇개잡으니 바루 풀리네요..
따라다니면서 매일 괴롭히는데 짜증나네요
할짓없는 찌질이 백수들 진짜많은듯..",2019. 1. 14. 월요일 22:54
와 진짜 해도해도 너무하네 특강 할때마다 100퍼 채운다,이게 말이 되나 ? 한번도 아니고 벌써 몇번째 100퍼냐,2019. 1. 14. 월요일 22:32
엘릭서분해,엘릭서 분해가능하게 해주세요 안쓰는 엘릭서 분해해서 약초로만들어쓰고싶습니다,2019. 1. 14. 월요일 22:05
탐욕 물약버그,이동속도 마법공격력 버그 있어요 계속 중첩됩니다,2019. 1. 14. 월요일 21:01
썬더볼트 스킬 너프시급,맞으니 스킬 전부와 물약도 다 안먹게 되네요 그냥 밸런스 망치네요 물약은 먹게해주던가해야죠,2019. 1. 14. 월요일 18:25
“노역”이라니..일제강점기인가요?,"국어사전
“노역” 
명사 : 몹시 괴롭고 힘들게 일함. 또는 그런 노동
1.고용인에 의하여 일방적으로 혹사를 당하는 일
2.노예로 부러지는 일
  노역수 : 벌금령을 선고받았으나 벌금을 내지 못하여 교도소에 복역을 하면서 노동으로 벌금을 대신하는 죄수
노역하다 : 몹시 괴롭고 힘들게 일하다
노역징용 : 일제가 노동력 보충일 위하여 조선인을 강제 노동에 동원한 일
강제노역 : 본인의 의지와 무관하게 억지로 시키는 노동
  * 영어사전 노역 검색
노역 (hard) labor
그는 일제강점기에 탄광노역에 강제 동원되었다.
During the Japanese occupation he dis forced labor[was forced to work] in a coal mine.
       ",2019. 1. 14. 월요일 15:50
노역에대한뜻,"네이버 국어사전
1.노역(奴役)
  1.고용인에 의하여 일방적으로 혹사를 당하는일
  2.노예로 부려지는 일
2.노역(劳役)
  몹시 괴롭고 힘들게 일함. 또는 그런 노동
  소미아빠님말씀대로 이따위단어밖에못쓰냐? 
우리가노예야?",2019. 1. 14. 월요일 15:40
황금연마제,"인간템나오고 무기랑 장비 모두 유알맞췃습니다.
  그런데 아데나때문에 랩업시킬 비용이 만만치 않네요...
  안그래도 아데나가 많이 필요햇는데 너무 부족합니다.
  이벤트나 출석보상으로라도 황금연마제좀 풀어주세요",2019. 1. 14. 월요일 15:14
넷마블아,"일본새해이벤트로 마프50개 레댜 2019개 주고 우리 자국민한테는 머없냐 
니네 쪽바리냐??친일파야???",2019. 1. 14. 월요일 14:32
보물상자에 대해서,"먼저 여는사람만 잡게 해주세요 시간 남아서 상자열고 다니는것도 아니고 잡고있는중에 딴사람와서치고
좋은거 먹어가고 이게 뭡니까 대체 ㅡㅡ 내가 개발자면 이딴식으로 안할거같은데
 ",2019. 1. 14. 월요일 13:38
이름 변경권이 안들어왔는데요,"복귀유저인데 아이디 옆에 특수문자가 붙어있네요
업데이트 내용 확인해보니 이름 변경권이 있다던데 없네요
이름 변경권 주세요
이런 특수문자 붙어있는 아이디로는 정말이지 게임을 계속하고싶진 않아요",2019. 1. 14. 월요일 13:25
카카오 계정 연동 및 페이연동,카카오 계정연동이랑 카카오페이로 결제할 수 있게 지원 좀... 구글 결제 안되는 유저들도 있는데 젭알 지원 좀,2019. 1. 14. 월요일 12:46
우리 나라는 개판이네...헐, 일본섭  새해 이벤트 보상을 이렇게 엄첨 좋은거 주면서 대한민국 사람은 완전 호구로 보이나 넷마블 닭모가지 쌔끼들아 ,2019. 1. 14. 월요일 09:09
참 좀 같이 아덴점령세금거두네요,이제는 오케 다야뽑아먹을라고 별** 다하네 아덴두 아니고 다야로,2019. 1. 14. 월요일 07:44
신규장비_넋두리,"      해당글은 2017년03월21일 개발자 노트에 올라온 글입니다.                                                                                                   UR장비제작에 관한 내용이지만 ""새로운 파밍을 요구하여 수익 증대만을 생각하는 방식이 아닙니다""
라고  하시고선 계속해서 새로운 장비가 나오네요.                                                                                                                    안그래도 가방칸수도 부족하고 기존의 특성장비들 업글도 부족한 미비한 유저가 글 한번 올려봅니다.                                      매번 유저의 글을 귀담아 듣는다고 하시는데.. 귀 닫고 들으시는게 아닌지 궁금하기도 합니다.
   ",2018. 10. 26. 금요일 11:27
결투장 방어시에 버프스킬을 먼저 쓸수있도록 해주세요,"소드뮤즈가 결투장에서 방어시에 보통 스킬 사용 순서가
  1. 일반스킬
2. 궁 스킬
3. 레어스킬
  순으로 동작됩니다(궁보다 레어를 먼저 쓰는지는 기억이 잘 안나네요)
  다른 클래스의 스킬 사용 순서는 잘 모르겠지만 소드뮤즈는 전직되면서 버퍼로 바뀌었습니다
  즉 궁도 버프이고, 버프가 굉장히 중요한 클래스임에도 불구하고
  버프를 얻어맞을꺼 다 얻어 맞고 사용합니다 또한 궁 시전시간이 길다 보니 궁 쓰면서도 얻어맞거나 넉백 걸립니다
  소드뮤즈의 궁은 약한 일반스킬계수를 올려주기위해 약간의 물공과 일반스킬의 쿨타임을 줄여줍니다 
  보통 결투장이 20~30초안에 끝나는데반해 궁스킬을 상대 넉백 다 맞고, 자신의 일반 스킬을 다 쓰고 쓰게 되어
  보통 궁 쓸 때쯤이면 체력이 거의 없는 상태이고 이미 스킬을 다 써버려서 쿨타임 감소도 적용도 못받고 
  대부분 패배로 끝납니다
  즉 궁스킬의 효과를 거의 적용 못받고 싸우니 궁스킬이 없는 상태로 싸우는거랑 마찬가지입니다 
  소드뮤즈뿐만 아니라 버프가 있는 모든 클래스들은 궁스킬이든 일반스킬이든 
버프스킬을 우선적으로 써야되지 않을까 생각해봅니다
   ",2018. 10. 26. 금요일 10:02
10월25일 명전,"풀버프상태에서
  명전에들어가면 피통(곧 혈법이적용이안되는현상)줄어들고요
  마나도..' 
  5188000/3000이런표기발생했습니다..확인부탁드립니다.",2018. 10. 26. 금요일 03:38
팰러딘 궁스킬,"신배경에 회복형 일반스킬 추가회복이 있는데
팰러딘 궁스킬도 액티브스킬에 포함되어있는데 추가회복이 안되네요
일반스킬 액티브스킬.. 같은거라 생각했는데 
이러면 신배경에 굳이 투자를 안해도됐었는데..
무기에는 일반 스킬이라고 표기해두고 스킬포인트 찍는창에는 액티브 패시브 레어라고만 표기 해두니 저같은 피해자가 나오는거 같습니다
그러니 일반스킬을 액티브로 생각했는데!!
일반스킬은 뭔가요?! 궁스킬이란 말도 유져들만 썼지 그어디에도 따로 궁스킬로 분류한 개발진들에 글을 못보았고 그냥 액티브 스킬로 되어있습니다.
신배경에 스킬효과 먹는것들 확실히 잘 알아볼수있게 해주세요 저같은놈 안나오게
아님 팰러딘 궁도 추가회복 받게 해주시던지!
성실한 답변 원합니다.
 ",2018. 10. 26. 금요일 02:03
비방 욕설 쓰레기같이 행동하는 비매너 유저 좀 재제좀 해주세여,"게임이라고 하지만  케릭육성하고  활동하는건  유저  즉 사람입니다  케릭터가 아니에여
인보인다고  온라인에서  말막에  심하게 대화하는 유저들  계정은  지금보다  좀더  강력한 대응제재 좀부탁드립니다 
                                  ",2018. 10. 26. 금요일 01:53
겜 접는다..**,"짱나서...접는다...ㅅㅂ...잘먹고잘살아라..
                 ",2018. 10. 25. 목요일 23:50
고급 부스팅 경험치 물약 판매가능하게 수정바래요,"인벤 및 창고에 자리만 차지하고 있어서 불편합니다.
판매 가능하게 수정 바랍니다.",2018. 10. 25. 목요일 23:05
이벤트장난하나요??,"25일까지라고 햇으면 23시59분까지아님???왜 갑쟈기 3시59분에 종료함???장난함???
유적탐사건의에는 왜 댑글 못담???마지막3개남겨놓은것중에 마프잇고 다열면 랜덤받는건데 못받고 장난함???마프내나라고",2018. 10. 25. 목요일 22:08
퀘스트 몹이 레벨에 비해서 너무 쎈거 아닌가요?,"퀘스트 하는데 내 레벨은 237렙인데 퀘스트 몹은 222렙인데 내가 자꾸죽는건 뭔가요..
이거 고쳐주세요..",2018. 10. 25. 목요일 21:54
18하다하다공썰전방송점검하냐,장난치나,2018. 10. 25. 목요일 20:22
354렙몹 362로 상향좀 해주세요,해주세요,2018. 10. 25. 목요일 19:32
특사발령 한번 합시다,제발좀,2018. 10. 25. 목요일 19:17
오크 워크라이어 기술중 블레이즈 퀘이크요..,"사정거리가 원거리몹보다 짧아서 원거리몹 사냥에 무쓸모 입니다..
쪼매만 늘려 주이소..",2018. 10. 25. 목요일 17:51
강화 메시지 출력처럼 각종 쟁/혈/시스템 메시지 출력 선택하게 건의드립니다,"강화 메시지 출력을 통해 나만/전체/안보기 가 가능합니다~
  모바일 게임특성상 디스플레이가 작은 점을 고려하면,
  참 좋은 부분입니다
  강화 메시지 출력처럼 각종 쟁/혈 커멘트 출력도
  나만/전체/안보기 부탁드립니다~
       ",2018. 10. 25. 목요일 16:07
레어스킬페이지 공방에서 분해/조합 건의합니다,"각종 컨텐츠를 하다보면 모여지는 레어스킬페이지의
  경우 조합을 통해 레어스킬북으로 최고레벨에 도달하고
  나면~ 나머지의 경우 계속 모여지는 경우가 많습니다
    이러한 남겨지는 레어스킬 페이지등을 
  유알 레씨피 처럼 공방을 통한 조합/합성으로 상위의
  최고급 레어스킬 선택이 가능하게끔 건의 드립니다
     ",2018. 10. 25. 목요일 15:57
소환석 교환 시스템은 만들 생각없을려나???,"아벤토3개 → 슈트가르트 1개
3:1 정도 교환이면 어떨까 싶은데...
하위 필드 소환석은 가루작업하기도 애매하고...
 ",2018. 10. 25. 목요일 15:32
장난함??,이벤 25일까지라면서 25일은.23시59분까지라구여 닫.ㄹ 그러케 알구잇는데.머하는거임??,2018. 10. 25. 목요일 14:46
운영자 엄마 돌아가셨냐 ?,"1. 탈리스만 한다며 ?
  2. 업데이트 전까지 이벤트 한다며 말없이 바꾸네 ?
  3. 갈기늑대 솬석 수정이 어렵냐 ?
  4. 대가리에 똥이 찼냐 부모가 그리 가르치데 ?",2018. 10. 25. 목요일 13:07
서비스 개선 요구합니다., ,2018. 10. 25. 목요일 13:05
운영자 개발자노트내용안지키냐,이벤트종료해놓고 업데이트왜안하는데 그러면서사과글도없고장난치나,2018. 10. 25. 목요일 13:00
매크로유포 하는 사람 신고하니 돌아오는건 매크로 답변,"  증거자료 해서 보냈더니,
  조사시 확인이 어려운 경우 제재 불가피
  도대체 클린기능 뭐하러 만들었는지
  이해 안가네요
       ",2018. 10. 25. 목요일 10:18
특돌좀뿌려라,특성은 졸라많은대 특성언제 올리냐ㅋ마프르이런거주지말구 특돌이나주가 마프르도 마니주면 말을안해 고작1개 ㅋㅋㅋㅋ,2018. 10. 25. 목요일 09:38
운영진 일안하네~ 10월 업데이트 또 구라쳤냐,"  1. 탈리스만 한다며 ?
  2. 업데이트 전까지 이벤트 한다며 말없이 바꾸네 ?
  3. 갈기늑대 솬석 수정이 어렵냐 ?
  4. 대가리에 똥이 찼냐 부모가 그리 가르치데 ?",2018. 10. 25. 목요일 09:29
강화 해도해도 너무하네 적당히좀 하지,"강화 해도해도 너무하네 적당히좀 하지 아예 대놓고 현질하라그러던지...욕나오네 머 게임안하면그만이지 이러니까 사람들이 다른게임하는사람이 많지 나도 겜 지워야겠네 잘먹고 잘사슈 배'ㅓ지도록 
 ",2018. 10. 25. 목요일 08:55
운영자오늘점검및업데이트아냐,머하자는건데 이번달얼마남았다고 개발진운영자 머하자는거고,2018. 10. 25. 목요일 08:47
이벤트 25일까지라며 종료된건,뭡니까 진짜....아진짜 이런식으로 계속 하면 유저들 다 떠난다는거 모릅니까...그지같은 뽑기확률 강화 등등 참고참고 꾸역꾸역 하고 있는데 이런 사소한 약속까지 안지키면 겜 할 맛 안납니다. 이벤트 25일이라해서 이벤트첫날부터 오늘까지 일일이 계산다해서 하고 있었는데...입장한번 바꿔서 한번만 생각해봅시다..,2018. 10. 25. 목요일 07:08
열쇠이벤트,"겜을 하며 자주 보는 게임내 이벤트에 25일 몇시까지라고 기재를 해야하는거 아니에요?
여태껏 이벤트하면 자정까지 해놓고 왜 이번엔 3시59분입니까?그 새로만든 공지사항에 띄워주기라도 하던가 그런거 알릴려고 만든거아니에요?자주 확인 하지도 않는 웹계시판에 시간 공고 해놓는게 말이에요?",2018. 10. 25. 목요일 06:41
